"","male","race_white","race_black","race_american_indian","race_asian_pacificislander","race_other","hispanic","grade","fam_income","fam_logincome","gen_health","close_to_people","part_of_school","students_prejudiced","happy_at_school","teachers_fair","school_feels_safe"
"191",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,54000,10.8967578438935,"(1) (1) Excellent",2,2,3,1,2,1
"192",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,24000,10.0858507751287,"(2) (2) Very good",2,4,4,1,1,1
"193",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(3) (3) Good",3,3,4,3,3,2
"194",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,75000,11.2252567257629,"(1) (1) Excellent",2,2,4,1,1,1
"195",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,45000,10.7144399907278,"(2) (2) Very good",3,3,4,1,3,2
"196",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,24000,10.0858507751287,"(3) (3) Good",4,2,5,2,2,1
"197",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,5000,8.5173931714189,"(2) (2) Very good",4,4,1,3,4,5
"198",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,18000,9.7981825908907,"(4) (4) Fair",1,3,4,2,3,1
"199",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,50000,10.8197982842103,"(3) (3) Good",2,2,4,2,3,3
"200",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,65000,11.0821579333748,"(1) (1) Excellent",2,2,3,2,3,2
"201",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,80000,11.2897944135779,"(2) (2) Very good",1,1,2,1,3,1
"202",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,32000,10.3735224312936,"(2) (2) Very good",3,2,5,2,2,1
"203",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,35000,10.463131911492,"(1) (1) Excellent",1,1,1,3,5,2
"204",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,47000,10.7579241570616,"(2) (2) Very good",2,4,3,5,4,4
"205",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,65000,11.0821579333748,"(2) (2) Very good",NA,NA,NA,NA,NA,NA
"206",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,35000,10.463131911492,"(3) (3) Good",1,1,5,1,1,1
"207",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,27000,10.2036291813376,"(1) (1) Excellent",1,3,4,1,1,1
"208",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(2) (2) Very good",4,4,1,3,4,4
"209",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,NA,NA,"(3) (3) Good",2,2,4,2,2,2
"210",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,40000,10.5966597327836,"(2) (2) Very good",NA,NA,NA,NA,NA,NA
"211",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,37000,10.5187002182882,"(4) (4) Fair",3,3,4,2,2,3
"212",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,26000,10.1658902778025,"(1) (1) Excellent",1,1,5,1,2,1
"213",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,10,15000,9.61587214452889,"(1) (1) Excellent",2,2,5,1,2,2
"214",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,24000,10.0858507751287,"(3) (3) Good",3,3,3,2,2,2
"215",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,17000,9.74102744483773,"(1) (1) Excellent",4,4,2,3,3,3
"216",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(4) (4) Fair",2,3,2,3,3,2
"217",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,12000,9.39274525863144,"(3) (3) Good",1,1,2,1,3,1
"218",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,1e+05,11.5129354649202,"(1) (1) Excellent",3,3,2,2,2,2
"219",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,54000,10.8967578438935,"(4) (4) Fair",2,1,2,1,1,4
"220",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,40000,10.5966597327836,"(1) (1) Excellent",4,2,3,1,2,2
"221",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,130000,11.7752974217158,"(3) (3) Good",2,2,4,2,3,2
"222",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,70000,11.1562648066437,"(2) (2) Very good",2,2,2,2,3,3
"223",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,75000,11.2252567257629,"(1) (1) Excellent",1,1,3,1,1,1
"224",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(1) (1) Excellent",4,5,3,4,4,5
"225",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,6000,8.69968140098951,"(2) (2) Very good",3,3,3,2,2,2
"226",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12,NA,NA,"(1) (1) Excellent",3,3,4,3,3,3
"227",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,35000,10.463131911492,"(3) (3) Good",3,3,3,3,2,3
"228",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,10,26000,10.1658902778025,"(4) (4) Fair",1,1,4,1,1,1
"229",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,60000,11.002116507732,"(3) (3) Good",2,2,3,3,3,2
"230",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,54000,10.8967578438935,"(3) (3) Good",1,1,4,2,2,1
"231",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,11,12000,9.39274525863144,"(3) (3) Good",3,1,5,2,2,1
"232",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,15000,9.61587214452889,"(2) (2) Very good",2,2,2,1,2,3
"233",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,40000,10.5966597327836,"(3) (3) Good",3,2,2,2,5,2
"234",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12,12000,9.39274525863144,"(2) (2) Very good",1,2,4,1,3,3
"235",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,9,NA,NA,"(2) (2) Very good",2,2,5,1,1,1
"236",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12,6000,8.69968140098951,"(3) (3) Good",3,3,2,2,2,2
"237",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,75000,11.2252567257629,"(2) (2) Very good",3,1,2,3,3,3
"238",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12,45000,10.7144399907278,"(3) (3) Good",3,3,3,2,2,2
"239",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(1) (1) Excellent",1,1,5,1,3,1
"240",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,40000,10.5966597327836,"(1) (1) Excellent",2,3,1,2,2,4
"241",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,28000,10.2399955028053,"(1) (1) Excellent",1,3,5,2,2,3
"242",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12,15000,9.61587214452889,"(4) (4) Fair",1,1,3,2,4,3
"243",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,70000,11.1562648066437,"(1) (1) Excellent",2,2,3,4,5,3
"244",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,45000,10.7144399907278,"(3) (3) Good",1,1,5,1,2,1
"245",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,53000,10.8780660602808,"(3) (3) Good",2,2,2,3,2,3
"246",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,55000,10.9151066458675,"(3) (3) Good",2,1,3,2,3,4
"247",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,42000,10.6454487065059,"(3) (3) Good",3,3,2,4,4,2
"248",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,NA,NA,"(2) (2) Very good",4,5,3,5,5,2
"249",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,35000,10.463131911492,"(2) (2) Very good",2,2,1,2,2,2
"250",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,13000,9.47278155656217,"(4) (4) Fair",4,4,3,2,3,3
"251",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,10000,9.21044036697652,"(2) (2) Very good",2,2,4,2,2,1
"252",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,12,14000,9.54688403461792,"(2) (2) Very good",3,2,3,2,2,2
"253",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(2) (2) Very good",1,4,4,1,1,1
"254",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,11,13000,9.47278155656217,"(3) (3) Good",5,5,2,2,1,3
"255",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,58000,10.9682155307592,"(3) (3) Good",2,2,2,2,2,2
"256",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,6000,8.69968140098951,"(2) (2) Very good",2,2,1,2,4,3
"257",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,42000,10.6454487065059,"(3) (3) Good",4,4,2,4,4,4
"258",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,NA,NA,"(3) (3) Good",2,3,3,3,4,4
"259",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,36000,10.4913019948302,"(1) (1) Excellent",2,3,2,2,2,2
"260",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,20000,9.90353755128617,"(1) (1) Excellent",2,1,2,1,1,1
"261",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40000,10.5966597327836,"(2) (2) Very good",2,1,2,1,3,1
"262",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,35000,10.463131911492,"(1) (1) Excellent",1,1,3,1,2,1
"263",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,45000,10.7144399907278,"(3) (3) Good",3,2,2,2,2,3
"264",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,9,NA,NA,"(3) (3) Good",3,4,2,5,4,2
"265",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,"(1) (1) Excellent",NA,NA,NA,NA,NA,NA
"266",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32000,10.3735224312936,"(3) (3) Good",1,1,4,2,1,2
"267",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,60000,11.002116507732,"(2) (2) Very good",2,2,5,4,3,2
"268",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,8000,8.98732181285012,"(1) (1) Excellent",3,2,2,2,3,2
"269",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,50000,10.8197982842103,"(3) (3) Good",NA,NA,NA,NA,NA,NA
"270",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(3) (3) Good",2,2,4,3,1,2
"271",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,70000,11.1562648066437,"(1) (1) Excellent",2,3,4,3,4,3
"272",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,40000,10.5966597327836,"(2) (2) Very good",2,1,3,2,2,2
"273",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(3) (3) Good",2,4,1,3,4,3
"274",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,40000,10.5966597327836,"(2) (2) Very good",2,1,2,2,2,1
"275",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,"(4) (4) Fair",NA,NA,NA,NA,NA,NA
"276",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,75000,11.2252567257629,"(2) (2) Very good",2,4,3,3,5,2
"277",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,42000,10.6454487065059,"(1) (1) Excellent",2,1,2,2,2,2
"278",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(2) (2) Very good",2,1,2,1,3,2
"279",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(2) (2) Very good",4,4,2,4,4,1
"280",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,33000,10.4042931430198,"(2) (2) Very good",1,2,2,2,3,2
"281",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,1e+05,11.5129354649202,"(2) (2) Very good",2,2,3,2,3,2
"282",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,34000,10.4341452149305,"(3) (3) Good",3,2,3,3,2,2
"283",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,48000,10.7789771230064,"(1) (1) Excellent",2,2,1,1,5,1
"284",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,15000,9.61587214452889,"(3) (3) Good",NA,NA,NA,NA,NA,NA
"285",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(3) (3) Good",1,2,2,4,1,3
"286",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,25000,10.1266711030504,"(1) (1) Excellent",3,2,3,3,2,1
"287",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,50000,10.8197982842103,"(1) (1) Excellent",2,1,1,1,2,3
"288",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,10000,9.21044036697652,"(2) (2) Very good",1,1,4,1,2,2
"289",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,70000,11.1562648066437,"(1) (1) Excellent",2,1,4,1,2,2
"290",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,30000,10.3089859934221,"(2) (2) Very good",2,2,4,2,2,4
"291",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,30000,10.3089859934221,"(2) (2) Very good",3,3,2,3,2,2
"292",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,70000,11.1562648066437,"(3) (3) Good",5,5,1,5,5,1
"293",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,36000,10.4913019948302,"(2) (2) Very good",2,2,2,2,2,2
"294",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,NA,NA,"(2) (2) Very good",3,2,4,1,3,2
"295",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,6000,8.69968140098951,"(3) (3) Good",3,2,1,4,4,4
"296",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,65000,11.0821579333748,"(2) (2) Very good",1,1,3,1,2,2
"297",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,130000,11.7752974217158,"(2) (2) Very good",3,2,1,1,2,3
"298",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,20000,9.90353755128617,"(2) (2) Very good",3,3,3,3,3,2
"299",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38000,10.5453677541517,"(3) (3) Good",3,1,2,1,2,3
"300",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,30000,10.3089859934221,"(1) (1) Excellent",1,1,1,2,3,2
"301",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,12000,9.39274525863144,"(2) (2) Very good",4,5,1,3,4,2
"302",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,24000,10.0858507751287,"(2) (2) Very good",3,1,4,1,3,1
"303",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(1) (1) Excellent",1,1,2,1,2,2
"304",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(2) (2) Very good",2,2,1,3,4,5
"305",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,55000,10.9151066458675,"(1) (1) Excellent",1,1,2,1,1,1
"306",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(1) (1) Excellent",2,2,3,2,2,2
"307",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,16000,9.68040649926887,"(2) (2) Very good",2,4,4,3,3,3
"308",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,28000,10.2399955028053,"(2) (2) Very good",1,2,1,2,2,2
"309",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,"(2) (2) Very good",4,4,2,5,5,5
"310",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7,NA,NA,"(2) (2) Very good",3,3,1,2,3,3
"311",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,43000,10.6689786502192,"(4) (4) Fair",3,2,1,2,1,2
"312",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50000,10.8197982842103,"(2) (2) Very good",3,3,2,3,4,3
"313",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,25000,10.1266711030504,"(2) (2) Very good",1,2,4,2,4,2
"314",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,65000,11.0821579333748,"(3) (3) Good",2,2,3,2,1,1
"315",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,32000,10.3735224312936,"(3) (3) Good",2,3,1,4,2,4
"316",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,7000,8.8538082749772,"(1) (1) Excellent",1,1,4,2,2,2
"317",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,45000,10.7144399907278,"(1) (1) Excellent",2,2,1,2,2,3
"318",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(1) (1) Excellent",2,2,3,3,1,2
"319",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,NA,NA,"(3) (3) Good",5,4,1,4,3,3
"320",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,45000,10.7144399907278,"(3) (3) Good",2,2,3,1,1,2
"321",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12,NA,NA,"(3) (3) Good",3,2,3,2,3,3
"322",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8,NA,NA,"(2) (2) Very good",2,2,3,2,2,3
"323",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,41000,10.6213517356329,"(1) (1) Excellent",NA,NA,NA,NA,NA,NA
"324",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,30000,10.3089859934221,"(1) (1) Excellent",2,2,2,3,2,1
"325",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,150000,11.9183972397228,"(2) (2) Very good",2,3,2,1,3,3
"326",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,21000,9.95232533461943,"(2) (2) Very good",1,1,1,1,3,3
"327",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,150000,11.9183972397228,"(1) (1) Excellent",3,2,2,1,1,1
"328",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,39000,10.5713425658087,"(1) (1) Excellent",1,1,4,1,2,1
"329",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,47000,10.7579241570616,"(3) (3) Good",1,1,1,1,4,1
"330",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,58000,10.9682155307592,"(2) (2) Very good",3,4,1,2,2,5
"331",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,0,"(3) (3) Good",2,2,3,2,2,3
"332",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,60000,11.002116507732,"(2) (2) Very good",2,1,5,2,2,1
"333",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,50000,10.8197982842103,"(1) (1) Excellent",2,3,4,2,3,1
"334",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,26000,10.1658902778025,"(2) (2) Very good",1,1,4,4,2,2
"335",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,0,"(3) (3) Good",4,4,4,5,3,5
"336",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,38000,10.5453677541517,"(1) (1) Excellent",4,2,1,2,2,1
"337",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,70000,11.1562648066437,"(2) (2) Very good",2,2,1,1,1,2
"338",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,15000,9.61587214452889,"(4) (4) Fair",1,2,2,4,4,4
"339",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12,NA,NA,"(4) (4) Fair",2,3,3,3,3,3
"340",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,15000,9.61587214452889,"(2) (2) Very good",2,2,1,2,4,1
"341",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,9000,9.10509096125709,"(1) (1) Excellent",1,1,4,3,4,3
"342",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(2) (2) Very good",3,2,4,3,2,2
"343",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,40000,10.5966597327836,"(3) (3) Good",1,1,1,2,2,1
"344",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(1) (1) Excellent",3,3,2,3,3,2
"345",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(2) (2) Very good",2,2,2,2,1,3
"346",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,7000,8.8538082749772,"(1) (1) Excellent",2,2,3,4,2,1
"347",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,90000,11.4075760603618,"(1) (1) Excellent",2,1,4,1,1,1
"348",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,28000,10.2399955028053,"(2) (2) Very good",3,3,2,5,5,3
"349",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(1) (1) Excellent",1,1,3,2,1,1
"350",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,50000,10.8197982842103,"(4) (4) Fair",2,2,3,2,3,2
"351",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,55000,10.9151066458675,"(1) (1) Excellent",NA,NA,NA,NA,NA,NA
"352",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,20000,9.90353755128617,"(1) (1) Excellent",5,5,1,5,5,3
"353",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,55000,10.9151066458675,"(2) (2) Very good",2,1,3,2,1,1
"354",TRUE,NA,NA,NA,NA,NA,FALSE,12,140000,11.8494048444231,"(1) (1) Excellent",2,2,NA,2,2,2
"355",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,28000,10.2399955028053,"(4) (4) Fair",3,5,2,5,3,2
"356",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50000,10.8197982842103,"(3) (3) Good",2,4,3,4,2,2
"357",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,12000,9.39274525863144,"(2) (2) Very good",3,3,4,5,3,3
"358",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,25000,10.1266711030504,"(2) (2) Very good",1,1,1,5,5,5
"359",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,"(4) (4) Fair",NA,NA,NA,NA,NA,NA
"360",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,30000,10.3089859934221,"(2) (2) Very good",2,2,3,3,2,2
"361",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,5000,8.5173931714189,"(2) (2) Very good",2,2,2,3,5,4
"362",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,48000,10.7789771230064,"(3) (3) Good",2,1,5,3,3,2
"363",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,23000,10.043292972227,"(1) (1) Excellent",1,1,5,1,1,1
"364",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32000,10.3735224312936,"(2) (2) Very good",2,1,4,2,3,2
"365",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(2) (2) Very good",3,1,1,4,2,1
"366",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,30000,10.3089859934221,"(3) (3) Good",2,2,4,1,1,1
"367",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,28000,10.2399955028053,"(2) (2) Very good",1,2,5,1,2,2
"368",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(2) (2) Very good",2,2,2,2,2,2
"369",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,28000,10.2399955028053,"(2) (2) Very good",3,1,3,1,2,1
"370",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,30000,10.3089859934221,"(2) (2) Very good",3,2,3,2,3,3
"371",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(2) (2) Very good",2,2,2,4,4,2
"372",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,6000,8.69968140098951,"(2) (2) Very good",4,2,2,1,3,5
"373",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,10000,9.21044036697652,"(2) (2) Very good",1,1,2,2,1,1
"374",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,14000,9.54688403461792,"(3) (3) Good",2,2,4,2,2,2
"375",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,70000,11.1562648066437,"(4) (4) Fair",5,2,3,2,2,2
"376",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,24000,10.0858507751287,"(3) (3) Good",2,1,5,1,2,1
"377",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,27000,10.2036291813376,"(2) (2) Very good",4,4,1,2,3,3
"378",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,30000,10.3089859934221,"(3) (3) Good",3,2,3,3,2,2
"379",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,3000,8.00670084544037,"(3) (3) Good",2,1,2,2,4,1
